source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
Establishment Expenditure of the Centre,Human Resource Management(NICF),r_mocdn1dot_cse_eeotc,r_mocdn1dot_cse_eeotc_hrmn,58.7,587000000.0,6905882.352941177
Establishment Expenditure of the Centre,Labour Employment and Skill Development,r_mocdn1dot_cse_eeotc,r_mocdn1dot_cse_eeotc_leasd,0.4,4000000.0,47058.82352941176
Establishment Expenditure of the Centre,Mandatory Testing and Certification of Telecom Equipment (MTCTE),r_mocdn1dot_cse_eeotc,r_mocdn1dot_cse_eeotc_mtacotem,1.4,14000000.0,164705.88235294117
Establishment Expenditure of the Centre,Pensions,r_mocdn1dot_cse_eeotc,r_mocdn1dot_cse_eeotc_p,20650.0,206500000000.0,2429411764.7058825
Establishment Expenditure of the Centre,Regulatory Bodies,r_mocdn1dot_cse_eeotc,r_mocdn1dot_cse_eeotc_rb,238.53,2385300000.0,28062352.94117647
Establishment Expenditure of the Centre,Special Assistance for Swachhta Action Plan,r_mocdn1dot_cse_eeotc,r_mocdn1dot_cse_eeotc_safsap,2.0,20000000.0,235294.11764705883
Establishment Expenditure of the Centre,Secretariat -Economic Services,r_mocdn1dot_cse_eeotc,r_mocdn1dot_cse_eeotc_ses,1091.38,10913800000.000002,128397647.05882356
Regulatory Bodies,Telecom Disputes Settlement and Appellate Tribunal (TDSAT),r_mocdn1dot_cse_eeotc_rb,r_mocdn1dot_cse_eeotc_rb_tdsaatt,24.18,241800000.0,2844705.882352941
Regulatory Bodies,Telecom Regulatory Authority of India General Fund,r_mocdn1dot_cse_eeotc_rb,r_mocdn1dot_cse_eeotc_rb_traoigf,214.35,2143500000.0,25217647.05882353
Other Central Sector Expenditure,Autonomous Bodies,r_mocdn1dot_cse_ocse,r_mocdn1dot_cse_ocse_ab,550.0,5500000000.0,64705882.35294118
Other Central Sector Expenditure,Others,r_mocdn1dot_cse_ocse,r_mocdn1dot_cse_ocse_o,33.0,330000000.0,3882352.9411764704
Other Central Sector Expenditure,Public Sector Undertakings,r_mocdn1dot_cse_ocse,r_mocdn1dot_cse_ocse_psu,60109.82,601098200000.0,7071743529.411765
Autonomous Bodies,Centre for Development of Telematics (C-DoT),r_mocdn1dot_cse_ocse_ab,r_mocdn1dot_cse_ocse_ab_cfdotcd,550.0,5500000000.0,64705882.35294118
Others,International Cooperation,r_mocdn1dot_cse_ocse_o,r_mocdn1dot_cse_ocse_o_ic,33.0,330000000.0,3882352.9411764704
