id,source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
54,National River Conservation Plan -Other Basins,EAP Component,mojs_dowrrdagr_ttsu_css_nrcpob,mojs_dowrrdagr_ttsu_css_nrcpob_ec,100.0,1000000000.0,11764705.88235294
55,National River Conservation Plan -Other Basins,Programme Component,mojs_dowrrdagr_ttsu_css_nrcpob,mojs_dowrrdagr_ttsu_css_nrcpob_pc,200.0,2000000000.0,23529411.76470588
56,Pradhan Mantri Krishi Sinchai Yojna,Accelerated Irrigation Benefit Programme and National/Special Projects,mojs_dowrrdagr_ttsu_css_pmksy,mojs_dowrrdagr_ttsu_css_pmksy_aibpansp,3122.23,31222300000.0,367321176.4705882
57,Pradhan Mantri Krishi Sinchai Yojna,Command Area Development And Water Management,mojs_dowrrdagr_ttsu_css_pmksy,mojs_dowrrdagr_ttsu_css_pmksy_cadawm,400.0,4000000000.0,47058823.52941176
58,Pradhan Mantri Krishi Sinchai Yojna,Flood Management and Border Areas Programme(FMBAP),mojs_dowrrdagr_ttsu_css_pmksy,mojs_dowrrdagr_ttsu_css_pmksy_fmabapf,450.0,4500000000.0,52941176.47058824
59,Pradhan Mantri Krishi Sinchai Yojna,Har Khet Ko Pani,mojs_dowrrdagr_ttsu_css_pmksy,mojs_dowrrdagr_ttsu_css_pmksy_hkkp,300.0,3000000000.0,35294117.64705882
60,Pradhan Mantri Krishi Sinchai Yojna,Irrigation Census,mojs_dowrrdagr_ttsu_css_pmksy,mojs_dowrrdagr_ttsu_css_pmksy_ic,40.0,400000000.0,4705882.352941177
61,Pradhan Mantri Krishi Sinchai Yojna,Servicing of loans from NABARD under PMKSY,mojs_dowrrdagr_ttsu_css_pmksy,mojs_dowrrdagr_ttsu_css_pmksy_solfnup,3875.0,38750000000.0,455882352.9411765
62,Pradhan Mantri Krishi Sinchai Yojna,Special Package for Irrigation Projects to address agrarian distress in districts of Vidarbha and Marathawada and other chronically drought prone areas of rest of Maharashtra,mojs_dowrrdagr_ttsu_css_pmksy,mojs_dowrrdagr_ttsu_css_pmksy_spfiptaadidovamaocdpaorom,400.0,4000000000.0,47058823.52941176
63,Servicing of loans from NABARD under PMKSY,Interest subvention for NABARD to States under PMKSY,mojs_dowrrdagr_ttsu_css_pmksy_solfnup,mojs_dowrrdagr_ttsu_css_pmksy_solfnup_isfntsup,650.0,6500000000.0,76470588.23529412
64,Servicing of loans from NABARD under PMKSY,Payment of interest for NABARD loan to NWDA under PMKSY,mojs_dowrrdagr_ttsu_css_pmksy_solfnup,mojs_dowrrdagr_ttsu_css_pmksy_solfnup_poifnltnup,2200.0,22000000000.0,258823529.4117647
65,Servicing of loans from NABARD under PMKSY,Repayment of principal for NABARD loan to NWDA under PMKSY,mojs_dowrrdagr_ttsu_css_pmksy_solfnup,mojs_dowrrdagr_ttsu_css_pmksy_solfnup_ropfnltnup,1025.0,10250000000.0,120588235.29411764
