source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
Central Sector Schemes/Projects,Namami Gange Mission-II,r_mojsdn6dowrrdagr_cse_cssp,r_mojsdn6dowrrdagr_cse_cssp_ngmi,4000.0,40000000000.0,470588235.2941176
Central Sector Schemes/Projects,River Basin Management,r_mojsdn6dowrrdagr_cse_cssp,r_mojsdn6dowrrdagr_cse_cssp_rbm,110.0,1100000000.0,12941176.470588235
Central Sector Schemes/Projects,Water Resources Management,r_mojsdn6dowrrdagr_cse_cssp,r_mojsdn6dowrrdagr_cse_cssp_wrm,2042.13,20421300000.0,240250588.2352941
Major Irrigation Projects,Dam Rehabilitation and Improvement Programme,r_mojsdn6dowrrdagr_cse_cssp_mip,r_mojsdn6dowrrdagr_cse_cssp_mip_draip,50.0,500000000.0,5882352.94117647
Major Irrigation Projects,Farakka Barrage Project,r_mojsdn6dowrrdagr_cse_cssp_mip,r_mojsdn6dowrrdagr_cse_cssp_mip_fbp,55.98,559800000.0,6585882.352941177
Dam Rehabilitation and Improvement Programme,EAP Component,r_mojsdn6dowrrdagr_cse_cssp_mip_draip,r_mojsdn6dowrrdagr_cse_cssp_mip_draip_ec,50.0,500000000.0,5882352.94117647
Namami Gange Mission-II,National Ganga Plan,r_mojsdn6dowrrdagr_cse_cssp_ngmi,r_mojsdn6dowrrdagr_cse_cssp_ngmi_ngp,4000.0,40000000000.0,470588235.2941176
National Ganga Plan,EAP Component,r_mojsdn6dowrrdagr_cse_cssp_ngmi_ngp,r_mojsdn6dowrrdagr_cse_cssp_ngmi_ngp_ec,1000.0,10000000000.0,117647058.8235294
National Ganga Plan,Non EAP Component,r_mojsdn6dowrrdagr_cse_cssp_ngmi_ngp,r_mojsdn6dowrrdagr_cse_cssp_ngmi_ngp_nec,3000.0,30000000000.0,352941176.4705882
River Basin Management,River Basin Management,r_mojsdn6dowrrdagr_cse_cssp_rbm,r_mojsdn6dowrrdagr_cse_cssp_rbm_rbm,110.0,1100000000.0,12941176.470588235
Water Resources Management,Atal Bhujal Yojna,r_mojsdn6dowrrdagr_cse_cssp_wrm,r_mojsdn6dowrrdagr_cse_cssp_wrm_aby,1000.0,10000000000.0,117647058.8235294
Water Resources Management,Development of Water Resources Information System,r_mojsdn6dowrrdagr_cse_cssp_wrm,r_mojsdn6dowrrdagr_cse_cssp_wrm_dowris,162.13,1621300000.0,19074117.647058822
Water Resources Management,Ground Water Management and Regulation,r_mojsdn6dowrrdagr_cse_cssp_wrm,r_mojsdn6dowrrdagr_cse_cssp_wrm_gwmar,330.0,3300000000.0,38823529.4117647
Water Resources Management,National Hydrology Project,r_mojsdn6dowrrdagr_cse_cssp_wrm,r_mojsdn6dowrrdagr_cse_cssp_wrm_nhp,500.0,5000000000.0,58823529.4117647
Water Resources Management,Research and Development and Implementation of National Water Mission,r_mojsdn6dowrrdagr_cse_cssp_wrm,r_mojsdn6dowrrdagr_cse_cssp_wrm_radaionwm,50.0,500000000.0,5882352.94117647
Atal Bhujal Yojna,EAP Components,r_mojsdn6dowrrdagr_cse_cssp_wrm_aby,r_mojsdn6dowrrdagr_cse_cssp_wrm_aby_ec,453.0,4530000000.0,53294117.64705882
Atal Bhujal Yojna,Programme Component,r_mojsdn6dowrrdagr_cse_cssp_wrm_aby,r_mojsdn6dowrrdagr_cse_cssp_wrm_aby_pc,547.0,5470000000.0,64352941.176470585
National Hydrology Project,EAP Component,r_mojsdn6dowrrdagr_cse_cssp_wrm_nhp,r_mojsdn6dowrrdagr_cse_cssp_wrm_nhp_ec,250.0,2500000000.0,29411764.70588235
National Hydrology Project,Programme Component,r_mojsdn6dowrrdagr_cse_cssp_wrm_nhp,r_mojsdn6dowrrdagr_cse_cssp_wrm_nhp_pc,250.0,2500000000.0,29411764.70588235
TRANSFERS TO STATES/UTs,Centrally Sponsored Schemes,r_mojsdn6dowrrdagr_ttsu,r_mojsdn6dowrrdagr_ttsu_css,12387.23,123872300000.0,1457321176.4705882
Centrally Sponsored Schemes,Interlinking of Rivers,r_mojsdn6dowrrdagr_ttsu_css,r_mojsdn6dowrrdagr_ttsu_css_ior,3500.0,35000000000.0,411764705.88235295
Centrally Sponsored Schemes,National River Conservation Plan -Other Basins,r_mojsdn6dowrrdagr_ttsu_css,r_mojsdn6dowrrdagr_ttsu_css_nrcpob,300.0,3000000000.0,35294117.64705882
Centrally Sponsored Schemes,Pradhan Mantri Krishi Sinchai Yojna,r_mojsdn6dowrrdagr_ttsu_css,r_mojsdn6dowrrdagr_ttsu_css_pmksy,8587.23,85872300000.0,1010262352.9411764
National River Conservation Plan -Other Basins,EAP Component,r_mojsdn6dowrrdagr_ttsu_css_nrcpob,r_mojsdn6dowrrdagr_ttsu_css_nrcpob_ec,100.0,1000000000.0,11764705.88235294
National River Conservation Plan -Other Basins,Programme Component,r_mojsdn6dowrrdagr_ttsu_css_nrcpob,r_mojsdn6dowrrdagr_ttsu_css_nrcpob_pc,200.0,2000000000.0,23529411.76470588
Pradhan Mantri Krishi Sinchai Yojna,Accelerated Irrigation Benefit Programme and National/Special Projects,r_mojsdn6dowrrdagr_ttsu_css_pmksy,r_mojsdn6dowrrdagr_ttsu_css_pmksy_aibpansp,3122.23,31222300000.0,367321176.4705882
Pradhan Mantri Krishi Sinchai Yojna,Command Area Development And Water Management,r_mojsdn6dowrrdagr_ttsu_css_pmksy,r_mojsdn6dowrrdagr_ttsu_css_pmksy_cadawm,400.0,4000000000.0,47058823.52941176
Pradhan Mantri Krishi Sinchai Yojna,Flood Management and Border Areas Programme(FMBAP),r_mojsdn6dowrrdagr_ttsu_css_pmksy,r_mojsdn6dowrrdagr_ttsu_css_pmksy_fmabapf,450.0,4500000000.0,52941176.47058824
Pradhan Mantri Krishi Sinchai Yojna,Har Khet Ko Pani,r_mojsdn6dowrrdagr_ttsu_css_pmksy,r_mojsdn6dowrrdagr_ttsu_css_pmksy_hkkp,300.0,3000000000.0,35294117.64705882
Pradhan Mantri Krishi Sinchai Yojna,Irrigation Census,r_mojsdn6dowrrdagr_ttsu_css_pmksy,r_mojsdn6dowrrdagr_ttsu_css_pmksy_ic,40.0,400000000.0,4705882.352941177
Pradhan Mantri Krishi Sinchai Yojna,Servicing of loans from NABARD under PMKSY,r_mojsdn6dowrrdagr_ttsu_css_pmksy,r_mojsdn6dowrrdagr_ttsu_css_pmksy_solfnup,3875.0,38750000000.0,455882352.9411765
Pradhan Mantri Krishi Sinchai Yojna,Special Package for Irrigation Projects to address agrarian distress in districts of Vidarbha and Marathawada and other chronically drought prone areas of rest of Maharashtra,r_mojsdn6dowrrdagr_ttsu_css_pmksy,r_mojsdn6dowrrdagr_ttsu_css_pmksy_spfiptaadidovamaocdpaorom,400.0,4000000000.0,47058823.52941176
Servicing of loans from NABARD under PMKSY,Interest subvention for NABARD to States under PMKSY,r_mojsdn6dowrrdagr_ttsu_css_pmksy_solfnup,r_mojsdn6dowrrdagr_ttsu_css_pmksy_solfnup_isfntsup,650.0,6500000000.0,76470588.23529412
Servicing of loans from NABARD under PMKSY,Payment of interest for NABARD loan to NWDA under PMKSY,r_mojsdn6dowrrdagr_ttsu_css_pmksy_solfnup,r_mojsdn6dowrrdagr_ttsu_css_pmksy_solfnup_poifnltnup,2200.0,22000000000.0,258823529.4117647
Servicing of loans from NABARD under PMKSY,Repayment of principal for NABARD loan to NWDA under PMKSY,r_mojsdn6dowrrdagr_ttsu_css_pmksy_solfnup,r_mojsdn6dowrrdagr_ttsu_css_pmksy_solfnup_ropfnltnup,1025.0,10250000000.0,120588235.29411764
