id,source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
157,"Interest on Small Savings, Provident Funds etc.",Special Deposits of Non Government Provident Funds,mof_ip_cse_ocse_o_iosspfe,mof_ip_cse_ocse_o_iosspfe_sdongpf,3969.75,39697500000.0,467029411.7647059
158,"Interest on Small Savings, Provident Funds etc.",State Provident Funds,mof_ip_cse_ocse_o_iosspfe,mof_ip_cse_ocse_o_iosspfe_spf,18117.78,181177800000.0,2131503529.4117646
159,Indirect Taxes,CENTRE'S EXPENDITURE,mof_it,mof_it_cse,38510.58,385105800000.0,4530656470.588235
160,CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,mof_it_cse,mof_it_cse_cssp,27554.59,275545900000.0,3241716470.5882354
161,CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,mof_it_cse,mof_it_cse_eeotc,10955.99,109559900000.0,1288940000.0
162,Central Sector Schemes/Projects,Onetime payment of Arrears.,mof_it_cse_cssp,mof_it_cse_cssp_opoa,4080.59,40805900000.0,480069411.7647059
163,Central Sector Schemes/Projects,Remission of Duties and Taxes on Exported Products (RoDTEP),mof_it_cse_cssp,mof_it_cse_cssp_rodatoepr,15069.34,150693400000.0,1772863529.4117646
164,Central Sector Schemes/Projects,Rebate on State and Central Taxes and Levies (RoSCTL),mof_it_cse_cssp,mof_it_cse_cssp_rosactalr,8404.66,84046600000.0,988783529.4117647
165,Onetime payment of Arrears.,2 percent Additional Adhoc Bonus Incentive for Mobile Phones.,mof_it_cse_cssp_opoa,mof_it_cse_cssp_opoa_2paabifmp,4.27,42699999.99999999,502352.9411764705
166,Onetime payment of Arrears.,Focus Market Scheme.,mof_it_cse_cssp_opoa,mof_it_cse_cssp_opoa_fms,89.89,898900000.0,10575294.11764706
167,Onetime payment of Arrears.,Focus Product Scheme and Market Linked Product Scheme.,mof_it_cse_cssp_opoa,mof_it_cse_cssp_opoa_fpsamlps,301.7,3017000000.0,35494117.64705882
168,Onetime payment of Arrears.,Incremental Export Incentivisation Scheme (Annual and Quarterly).,mof_it_cse_cssp_opoa,mof_it_cse_cssp_opoa_ieisaaq,119.92,1199200000.0,14108235.294117646
169,Onetime payment of Arrears.,Merchandise Export from India Scheme (MEIS).,mof_it_cse_cssp_opoa,mof_it_cse_cssp_opoa_mefism,999.15,9991500000.0,117547058.8235294
170,Onetime payment of Arrears.,Rebate on State and Central Taxes and Levies (RoSCTL).,mof_it_cse_cssp_opoa,mof_it_cse_cssp_opoa_rosactalr,91.08,910800000.0,10715294.11764706
171,Onetime payment of Arrears.,Rebate on State Levies Scheme (RoSL).,mof_it_cse_cssp_opoa,mof_it_cse_cssp_opoa_roslsr,52.8,528000000.0,6211764.705882353
172,Onetime payment of Arrears.,Service Exports from India Scheme (SEIS).,mof_it_cse_cssp_opoa,mof_it_cse_cssp_opoa_sefiss,1390.45,13904500000.0,163582352.94117647
173,Onetime payment of Arrears.,Status Holders Incentive Scheme (SHIS).,mof_it_cse_cssp_opoa,mof_it_cse_cssp_opoa_shiss,132.68,1326800000.0,15609411.764705881
174,Onetime payment of Arrears.,Target Plus Scheme.,mof_it_cse_cssp_opoa,mof_it_cse_cssp_opoa_tps,826.14,8261400000.0,97192941.1764706
175,Onetime payment of Arrears.,Vishesh Krishi and Gram Udyog Yojna.,mof_it_cse_cssp_opoa,mof_it_cse_cssp_opoa_vkaguy,72.51,725100000.0,8530588.235294119
176,Establishment Expenditure of the Centre,Customs,mof_it_cse_eeotc,mof_it_cse_eeotc_c,2943.11,29431100000.0,346248235.2941176
177,Establishment Expenditure of the Centre,Union Excise Duties /Central Goods & Service Tax,mof_it_cse_eeotc,mof_it_cse_eeotc_uedcgst,8012.88,80128800000.0,942691764.7058823
178,Customs,Collection of Customs,mof_it_cse_eeotc_c,mof_it_cse_eeotc_c_coc,2713.11,27131100000.0,319189411.7647059
179,Customs,Establishment Expenditure of Customs,mof_it_cse_eeotc_c,mof_it_cse_eeotc_c_eeoc,230.0,2300000000.0,27058823.529411763
180,Union Excise Duties /Central Goods & Service Tax,Collection of Union Excise Duties / Central Goods & Service Tax,mof_it_cse_eeotc_uedcgst,mof_it_cse_eeotc_uedcgst_couedcgst,5318.33,53183300000.0,625685882.3529412
181,Union Excise Duties /Central Goods & Service Tax,Establishment Expenditure of CGST,mof_it_cse_eeotc_uedcgst,mof_it_cse_eeotc_uedcgst_eeoc,625.0,6250000000.0,73529411.76470588
182,Union Excise Duties /Central Goods & Service Tax,Establishment Expenditure of Excise /Central Goods & Service Tax,mof_it_cse_eeotc_uedcgst,mof_it_cse_eeotc_uedcgst_eeoecgst,700.55,7005500000.0,82417647.05882353
183,Union Excise Duties /Central Goods & Service Tax,Housing - Maintenance and Repairs,mof_it_cse_eeotc_uedcgst,mof_it_cse_eeotc_uedcgst_hmar,19.0,190000000.0,2235294.117647059
184,Union Excise Duties /Central Goods & Service Tax,Purchase of ready built Accomodation - Office Building,mof_it_cse_eeotc_uedcgst,mof_it_cse_eeotc_uedcgst_porbaob,950.0,9500000000.0,111764705.88235295
185,Union Excise Duties /Central Goods & Service Tax,Purchase of Ready Built Accomodation - Residential Buildings,mof_it_cse_eeotc_uedcgst,mof_it_cse_eeotc_uedcgst_porbarb,400.0,4000000000.0,47058823.52941176
186,Pensions,CENTRE'S EXPENDITURE,mof_p,mof_p_cse,71701.0,717010000000.0,8435411764.705882
187,CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,mof_p_cse,mof_p_cse_eeotc,71701.0,717010000000.0,8435411764.705882
188,Establishment Expenditure of the Centre,Pensions and other Retirement Benefits,mof_p_cse_eeotc,mof_p_cse_eeotc_paorb,68356.25,683562500000.0,8041911764.705882
189,Establishment Expenditure of the Centre,Pensionary charges of Government of National Capital Territory (NCT) of Delhi,mof_p_cse_eeotc,mof_p_cse_eeotc_pcogonctnod,3301.35,33013500000.0,388394117.64705884
190,Establishment Expenditure of the Centre,Social Security and Welfare,mof_p_cse_eeotc,mof_p_cse_eeotc_ssaw,43.400000000000006,434000000.00000006,5105882.352941177
191,Social Security and Welfare,Central Government Employees Insurance Scheme,mof_p_cse_eeotc_ssaw,mof_p_cse_eeotc_ssaw_cgeis,1.0,10000000.0,117647.05882352941
192,Social Security and Welfare,Deposit Linked Insurance Scheme,mof_p_cse_eeotc_ssaw,mof_p_cse_eeotc_ssaw_dlis,40.1,401000000.0,4717647.05882353
193,Social Security and Welfare,Deposit Linked Insurance Scheme Payable to employees of Government of NCT Delhi,mof_p_cse_eeotc_ssaw,mof_p_cse_eeotc_ssaw_dlispteogond,1.7,17000000.0,200000.0
194,Social Security and Welfare,Others,mof_p_cse_eeotc_ssaw,mof_p_cse_eeotc_ssaw_o,0.6,6000000.0,70588.23529411765
195,Transfers to States,TRANSFERS TO STATES/UTs,mof_tts,mof_tts_ttsu,341910.0,3419100000000.0,40224705882.35294
196,TRANSFERS TO STATES/UTs,Finance Commission Grants,mof_tts_ttsu,mof_tts_ttsu_fcg,165480.0,1654800000000.0,19468235294.117645
197,TRANSFERS TO STATES/UTs,Other Grants/Loans/Transfers,mof_tts_ttsu,mof_tts_ttsu_oglt,176430.0,1764300000000.0,20756470588.235294
198,Finance Commission Grants,Grants under proviso to Article 275(1) of the Constitution,mof_tts_ttsu_fcg,mof_tts_ttsu_fcg_gupta21otc,165480.0,1654800000000.0,19468235294.117645
199,Grants under proviso to Article 275(1) of the Constitution,Grants for Health Sector,mof_tts_ttsu_fcg_gupta21otc,mof_tts_ttsu_fcg_gupta21otc_gfhs,13851.0,138510000000.0,1629529411.764706
200,Grants under proviso to Article 275(1) of the Constitution,Grants for Incubation of new Cities,mof_tts_ttsu_fcg_gupta21otc,mof_tts_ttsu_fcg_gupta21otc_gfionc,4000.0,40000000000.0,470588235.2941176
201,Grants under proviso to Article 275(1) of the Constitution,Grants for Local Bodies,mof_tts_ttsu_fcg_gupta21otc,mof_tts_ttsu_fcg_gupta21otc_gflb,71240.0,712400000000.0,8381176470.588235
202,Grants under proviso to Article 275(1) of the Constitution,Grants for shared Municipal Services,mof_tts_ttsu_fcg_gupta21otc,mof_tts_ttsu_fcg_gupta21otc_gfsms,250.0,2500000000.0,29411764.70588235
203,Grants under proviso to Article 275(1) of the Constitution,Grants-in-Aid for State Disaster Mitigation Fund,mof_tts_ttsu_fcg_gupta21otc,mof_tts_ttsu_fcg_gupta21otc_giafsdmf,4893.2,48932000000.0,575670588.2352941
204,Grants under proviso to Article 275(1) of the Constitution,Grants-in-Aid for State Disaster Response Fund,mof_tts_ttsu_fcg_gupta21otc,mof_tts_ttsu_fcg_gupta21otc_giafsdrf,19572.8,195728000000.0,2302682352.9411764
205,Grants under proviso to Article 275(1) of the Constitution,Post Devolution Revenue Deficit Grant,mof_tts_ttsu_fcg_gupta21otc,mof_tts_ttsu_fcg_gupta21otc_pdrdg,51673.0,516730000000.0,6079176470.588235
206,Grants for Local Bodies,Rural Bodies,mof_tts_ttsu_fcg_gupta21otc_gflb,mof_tts_ttsu_fcg_gupta21otc_gflb_rb,47018.0,470180000000.0,5531529411.764706
207,Grants for Local Bodies,Urban Bodies,mof_tts_ttsu_fcg_gupta21otc_gflb,mof_tts_ttsu_fcg_gupta21otc_gflb_ub,24222.0,242220000000.0,2849647058.8235292
208,Other Grants/Loans/Transfers,Additional Central Assistance for Externally Aided Projects (Block Loans),mof_tts_ttsu_oglt,mof_tts_ttsu_oglt_acafeapbl,24550.0,245500000000.0,2888235294.117647
209,Other Grants/Loans/Transfers,Additional Central Assistance for Externally Aided Projects (Grants),mof_tts_ttsu_oglt,mof_tts_ttsu_oglt_acafeapg,4900.0,49000000000.0,576470588.2352941
210,Other Grants/Loans/Transfers,Assistance to States from National Disaster Response Fund (NDRF),mof_tts_ttsu_oglt,mof_tts_ttsu_oglt_atsfndrfn,4880.0,48800000000.0,574117647.0588236
211,Other Grants/Loans/Transfers,Loans as Advance Assistance for Relief (erstwhile Ways and Means Advance),mof_tts_ttsu_oglt,mof_tts_ttsu_oglt_laaafrewama,100.0,1000000000.0,11764705.88235294
212,Other Grants/Loans/Transfers,Special Assistance,mof_tts_ttsu_oglt,mof_tts_ttsu_oglt_sa,12000.0,120000000000.0,1411764705.8823528
213,Other Grants/Loans/Transfers,Special Assistance as Loan to States for Capital Expenditure,mof_tts_ttsu_oglt,mof_tts_ttsu_oglt_saaltsfce,130000.0,1300000000000.0,15294117647.058823
