id,source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
23,Rashtriya Yuva Sashaktikaran Karyakaram,Scouting and Guiding,moyaas_moyaas_cse_cssp_rysk,moyaas_moyaas_cse_cssp_rysk_sag,1.5,15000000.0,176470.58823529413
24,Rashtriya Yuva Sashaktikaran Karyakaram,Youth Hostel,moyaas_moyaas_cse_cssp_rysk,moyaas_moyaas_cse_cssp_rysk_yh,6.9,69000000.0,811764.7058823529
25,Establishment Expenditure of the Centre,Secretariat,moyaas_moyaas_cse_eeotc,moyaas_moyaas_cse_eeotc_s,44.23,442299999.99999994,5203529.411764706
26,Other Central Sector Expenditure,Autonomous Bodies,moyaas_moyaas_cse_ocse,moyaas_moyaas_cse_ocse_ab,1435.58,14355800000.0,168891764.70588234
27,Other Central Sector Expenditure,Others,moyaas_moyaas_cse_ocse,moyaas_moyaas_cse_ocse_o,4.0,40000000.0,470588.23529411765
28,Autonomous Bodies,Laxmi Bai National Institute of Physical Education,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_lbniope,75.0,750000000.0,8823529.411764706
29,Autonomous Bodies,National Anti-Doping Agency,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_nada,21.73,217300000.0,2556470.588235294
30,Autonomous Bodies,National Dope Testing Laboratory,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_ndtl,19.5,195000000.0,2294117.6470588236
31,Autonomous Bodies,National Sports University,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_nsu,107.84,1078400000.0,12687058.823529411
32,Autonomous Bodies,Nehru Yuva Kendra Sangathan,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_nyks,401.49,4014900000.0,47234117.64705882
33,Autonomous Bodies,Rajiv Gandhi National Institute of Youth Development,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_rgnioyd,24.5,245000000.0,2882352.9411764704
34,Autonomous Bodies,Sports Authority of India,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_saoi,785.52,7855200000.0,92414117.64705883
35,Others,Contribution to World Anti-Doping Agency,moyaas_moyaas_cse_ocse_o,moyaas_moyaas_cse_ocse_o_ctwada,4.0,40000000.0,470588.23529411765
