source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
Central Sector Schemes/Projects,R&D projects of Variable Energy Cyclotron Centre (VECC),r_doaedn3ae_cse_cssp,r_doaedn3ae_cse_cssp_rdpoveccv,73.62,736200000.0,8661176.470588235
Housing and Neighbourhood Development Projects,Housing Projects,r_doaedn3ae_cse_cssp_handp,r_doaedn3ae_cse_cssp_handp_hp,206.9,2069000000.0,24341176.470588237
Heavy Water Facilities,Feedstock,r_doaedn3ae_cse_cssp_hwf,r_doaedn3ae_cse_cssp_hwf_f,1599.47,15994700000.0,188172941.17647058
Heavy Water Facilities,Improvement/Modifications of Heavy water projects,r_doaedn3ae_cse_cssp_hwf,r_doaedn3ae_cse_cssp_hwf_imohwp,50.23,502299999.99999994,5909411.7647058815
Research and Development,Grants to other Institutions,r_doaedn3ae_cse_cssp_rad,r_doaedn3ae_cse_cssp_rad_gtoi,100.0,1000000000.0,11764705.88235294
Research and Development,R&D projects of Atomic Minerals Directorate for Exploration and Research (AMDER),r_doaedn3ae_cse_cssp_rad,r_doaedn3ae_cse_cssp_rad_rdpoamdfeara,221.75,2217500000.0,26088235.29411765
Research and Development,R&D projects of Bhabha Atomic Research Centre (BARC),r_doaedn3ae_cse_cssp_rad,r_doaedn3ae_cse_cssp_rad_rdpobarcb,1012.9,10129000000.0,119164705.88235295
Research and Development,R&D projects of Indira Gandhi Centre of Atomic Research (IGCAR),r_doaedn3ae_cse_cssp_rad,r_doaedn3ae_cse_cssp_rad_rdpoigcoari,214.41,2144100000.0,25224705.88235294
Research and Development,R&D projects of Raja Ramanna Centre for Advanced Technology (RRCAT),r_doaedn3ae_cse_cssp_rad,r_doaedn3ae_cse_cssp_rad_rdporrcfatr,140.69,1406900000.0,16551764.705882354
Establishment Expenditure of the Centre,Atomic Energy Regulatory Board,r_doaedn3ae_cse_eeotc,r_doaedn3ae_cse_eeotc_aerb,119.98,1199800000.0,14115294.11764706
Establishment Expenditure of the Centre,Atomic Research Centres,r_doaedn3ae_cse_eeotc,r_doaedn3ae_cse_eeotc_arc,4430.93,44309300000.0,521285882.35294116
Establishment Expenditure of the Centre,Board of Radiation and Isotope Technology (BRIT),r_doaedn3ae_cse_eeotc,r_doaedn3ae_cse_eeotc_boraitb,117.06,1170600000.0,13771764.705882354
Establishment Expenditure of the Centre,Fuel Cycle Facility (Nuclear Regulatory Board),r_doaedn3ae_cse_eeotc,r_doaedn3ae_cse_eeotc_fcfnrb,797.14,7971400000.0,93781176.47058824
Establishment Expenditure of the Centre,Heavy Water Production Facility,r_doaedn3ae_cse_eeotc,r_doaedn3ae_cse_eeotc_hwpf,-244.92,-2449200000.0,-28814117.647058822
Establishment Expenditure of the Centre,Management Services Group,r_doaedn3ae_cse_eeotc,r_doaedn3ae_cse_eeotc_msg,1.06,10600000.0,124705.88235294117
Establishment Expenditure of the Centre,Nuclear Fuel Complex,r_doaedn3ae_cse_eeotc,r_doaedn3ae_cse_eeotc_nfc,-460.25,-4602500000.0,-54147058.823529415
Establishment Expenditure of the Centre,Secretariat,r_doaedn3ae_cse_eeotc,r_doaedn3ae_cse_eeotc_s,73.88,738800000.0,8691764.705882354
Establishment Expenditure of the Centre,Service Units,r_doaedn3ae_cse_eeotc,r_doaedn3ae_cse_eeotc_su,475.02,4750200000.0,55884705.88235294
Atomic Research Centres,"Atomic Minerals Directorate for Exploration and Research, Hyderabad",r_doaedn3ae_cse_eeotc_arc,r_doaedn3ae_cse_eeotc_arc_amdfearh,392.79,3927900000.0,46210588.23529412
Atomic Research Centres,Bhabha Atomic Research Centre,r_doaedn3ae_cse_eeotc_arc,r_doaedn3ae_cse_eeotc_arc_barc,2931.23,29312300000.0,344850588.2352941
Atomic Research Centres,"Indira Gandhi Centre for Atomic Research, Kalpakkam",r_doaedn3ae_cse_eeotc_arc,r_doaedn3ae_cse_eeotc_arc_igcfark,529.65,5296500000.0,62311764.705882356
Atomic Research Centres,"Raja Ramana Centre for Advanced Technology, Indore",r_doaedn3ae_cse_eeotc_arc,r_doaedn3ae_cse_eeotc_arc_rrcfati,405.56,4055600000.0,47712941.176470585
Atomic Research Centres,"Variable Energy Cyclotrone Centre, Kolkata",r_doaedn3ae_cse_eeotc_arc,r_doaedn3ae_cse_eeotc_arc_vecck,171.7,1717000000.0,20200000.0
Other Central Sector Expenditure,Autonomous Bodies,r_doaedn3ae_cse_ocse,r_doaedn3ae_cse_ocse_ab,3140.4,31404000000.0,369458823.5294118
Other Central Sector Expenditure,Others,r_doaedn3ae_cse_ocse,r_doaedn3ae_cse_ocse_o,55.0,550000000.0,6470588.235294118
Other Central Sector Expenditure,Public Sector Undertakings,r_doaedn3ae_cse_ocse,r_doaedn3ae_cse_ocse_psu,9610.0,96100000000.0,1130588235.2941177
Autonomous Bodies,Other Autonomous Bodies,r_doaedn3ae_cse_ocse_ab,r_doaedn3ae_cse_ocse_ab_oab,3140.4,31404000000.0,369458823.5294118
Others,Contribution to International Atomic Energy Agency,r_doaedn3ae_cse_ocse_o,r_doaedn3ae_cse_ocse_o_ctiaea,55.0,550000000.0,6470588.235294118
Public Sector Undertakings,Bharatiya Nabhikiya Vidyut Nigam Limited (BHAVINI),r_doaedn3ae_cse_ocse_psu,r_doaedn3ae_cse_ocse_psu_bnvnlb,200.0,2000000000.0,23529411.76470588
Public Sector Undertakings,Nuclear Power Corporation of India Limited (NPCIL),r_doaedn3ae_cse_ocse_psu,r_doaedn3ae_cse_ocse_psu_npcoiln,9410.0,94100000000.0,1107058823.5294118
